ean,product,lines_count,product_norm,prod_tokens,match_item,match_category,score,is_food_corner_auto
5900334000286.0,Tymbark Napój jabłko wiśnia 500 ml,3,tymbark napoj jab ko wisnia 500 ml,"['tymbark', 'napoj', 'jab', 'ko', 'wisnia', '500']",,,0.19521126760563381,False
5900334027757.0,Tymbark Napój jabłko jagoda 500 ml ,2,tymbark napoj jab ko jagoda 500 ml,"['tymbark', 'napoj', 'jab', 'ko', 'jagoda', '500']",,,0.19521126760563381,False
59063865.0,Papierosy ROTHMANS BLUE,5,papierosy rothmans blue,"['papierosy', 'rothmans', 'blue']",,,0.1945945945945946,False
59011583.0,Papierosy KENT BLUE,1,papierosy kent blue,"['papierosy', 'kent', 'blue']",,,0.19393939393939397,False
5900535023428.0,Łom.jabł.grusz.piwo ,1,om jab grusz piwo,"['om', 'jab', 'grusz', 'piwo']",,,0.19351851851851853,False
5901067403467.0,Kubuś 100% Sok pomarańcza jabłko 300 ml,1,kubus 100 sok pomarancza jab ko 300 ml,"['kubus', '100', 'sok', 'pomarancza', 'jab', 'ko', '300']",,,0.19321212121212122,False
20010393.0,banan luz,9,banan luz,"['banan', 'luz']",,,0.1931034482758621,False
59072256.0,Papierosy LD GREEN,3,papierosy ld green,"['papierosy', 'ld', 'green']",,,0.1931034482758621,False
5901784167345.0,Berlinki Kabanosy ostry kurczak 85 g ,1,berlinki kabanosy ostry kurczak 85 g,"['berlinki', 'kabanosy', 'ostry', 'kurczak', '85']",,,0.1925925925925926,False
5901126013897.0,"Lactima Ser topiony w plasterkach z Jalapeño 130 g (8 x 16,25 g)",1,lactima ser topiony w plasterkach z jalapeno 130 g 8 x 16 25 g,"['lactima', 'ser', 'topiony', 'plasterkach', 'jalapeno', '130', '8', 'x', '16', '25']",,,0.1922222222222222,False
8714100666920.0,Knorr Nudle Zupa-danie pomidorowe pikantne 63 g,2,knorr nudle zupa-danie pomidorowe pikantne 63 g,"['knorr', 'nudle', 'zupa-danie', 'pomidorowe', 'pikantne', '63']",,,0.192,False
59027904.0,Nutella Krem do smarowania z orzechami laskowymi i kakao 230 g,1,nutella krem do smarowania z orzechami laskowymi i kakao 230 g,"['nutella', 'krem', 'smarowania', 'orzechami', 'laskowymi', 'kakao', '230']",,,0.19111111111111112,False
5901359194851.0,Lech Free Piwo bezalkoholowe o smaku jabłka i trawy cytrynowej 500 ml ,1,lech free piwo bezalkoholowe o smaku jab ka i trawy cytrynowej 500 ml,"['lech', 'free', 'piwo', 'bezalkoholowe', 'o', 'smaku', 'jab', 'ka', 'trawy', 'cytrynowej', '500']",,,0.19094339622641512,False
5900398020213.0,"EXTRA ŻYTNIA ORZECH LASKOWY 0,1L 32%",1,extra zytnia orzech laskowy 0 1l 32,"['extra', 'zytnia', 'orzech', 'laskowy', '0', '1l', '32']",,,0.19080459770114944,False
59072225.0,Papierosy LD PINK superslim,1,papierosy ld pink superslim,"['papierosy', 'ld', 'pink', 'superslim']",,,0.18983050847457628,False
5900334022486.0,Tymbark Sok 100 % pomarańcza jabłko 200 ml ,1,tymbark sok 100 pomarancza jab ko 200 ml,"['tymbark', 'sok', '100', 'pomarancza', 'jab', 'ko', '200']",,,0.18961038961038962,False
5903621221838.0,Papierosy CHESTERFIELD BLUE,5,papierosy chesterfield blue,"['papierosy', 'chesterfield', 'blue']",,,0.18947368421052632,False
8712100868306.0,Knorr Gorący Kubek Serowa z grzankami 22 g,1,knorr goracy kubek serowa z grzankami 22 g,"['knorr', 'goracy', 'kubek', 'serowa', 'grzankami', '22']",,,0.18947368421052632,False
5900334006233.0,Tymbark Napój jabłko wiśnia 2 l,1,tymbark napoj jab ko wisnia 2 l,"['tymbark', 'napoj', 'jab', 'ko', 'wisnia', '2']",,,0.18941176470588236,False
5903621111665.0,Papierosy MARLBORO GOLD,4,papierosy marlboro gold,"['papierosy', 'marlboro', 'gold']",,,0.18823529411764706,False
8412765508905.0,Zapalniczka Clipper CP11,3,zapalniczka clipper cp11,"['zapalniczka', 'clipper', 'cp11']",,,0.18823529411764706,False
5900343002431.0,"Żubrówka wódka 0,5L",2,zubrowka wodka 0 5l,"['zubrowka', 'wodka', '0', '5l']",,,0.18823529411764706,False
20040260.0,bułka grahamka,2,bu ka grahamka,"['bu', 'ka', 'grahamka']",,,0.18823529411764706,False
5901359104812.0,Piwo Lech 0% ArMięt. ,1,piwo lech 0 armiet,"['piwo', 'lech', '0', 'armiet']",,,0.18823529411764706,False
5907443605449.0,BATON FIESTA Z NADZIENIEM ADWOKAT 43G,1,baton fiesta z nadzieniem adwokat 43g,"['baton', 'fiesta', 'nadzieniem', 'adwokat', '43g']",,,0.1875,False
5900343004992.0,"WÓDKA ŻUBRÓWKA ZŁOTA 40% 0,100L",1,wodka zubrowka z ota 40 0 100l,"['wodka', 'zubrowka', 'ota', '40', '0', '100l']",,,0.1875,False
5900014003675.0,Somersby Napój piwny o smaku truskawki i kiwi 400 ml,1,somersby napoj piwny o smaku truskawki i kiwi 400 ml,"['somersby', 'napoj', 'piwny', 'o', 'smaku', 'truskawki', 'kiwi', '400']",,,0.1872340425531915,False
5903621011439.0,Papierosy RGD PINK superslim,4,papierosy rgd pink superslim,"['papierosy', 'rgd', 'pink', 'superslim']",,,0.18666666666666668,False
20040284.0,bułka fitness,3,bu ka fitness,"['bu', 'ka', 'fitness']",,,0.18666666666666668,False
20000219.0,ogórek luz,2,ogorek luz,"['ogorek', 'luz']",,,0.18666666666666668,False
46217943.0,NESTLÉ LION 2GO Baton z czekoladą,1,nestle lion 2go baton z czekolada,"['nestle', 'lion', '2go', 'baton', 'czekolada']",,,0.18666666666666668,False
20090050.0,drożdżówka,1,drozdzowka,['drozdzowka'],,,0.18666666666666668,False
5901359062013.0,Tyskie Gronie 500ml,1,tyskie gronie 500ml,"['tyskie', 'gronie', '500ml']",,,0.18666666666666668,False
5900344035278.0,Lisner Pastella Pasta z łososia ze szczypiorkiem 80 g,1,lisner pastella pasta z ososia ze szczypiorkiem 80 g,"['lisner', 'pastella', 'pasta', 'ososia', 'szczypiorkiem', '80']",,,0.1863101604278075,False
8714100666883.0,Knorr Nudle Zupa danie pomidorowe łagodne 65 g,1,knorr nudle zupa danie pomidorowe agodne 65 g,"['knorr', 'nudle', 'danie', 'pomidorowe', 'agodne', '65']",,,0.1863013698630137,False
5900344024265.0,Lisner Pastella Pasta z krewetek 80 g,1,lisner pastella pasta z krewetek 80 g,"['lisner', 'pastella', 'pasta', 'krewetek', '80']",,,0.18571428571428572,False
5905669732017.0,LÓD W KOSTKACH 1 KG,4,lod w kostkach 1 kg,"['lod', 'kostkach', '1']",,,0.18461538461538463,False
20000233.0,pomidor luz,3,pomidor luz,"['pomidor', 'luz']",,,0.18461538461538463,False
5900497012102.0,"NAPÓJ LIPTON 0,5L MALINOWY",2,napoj lipton 0 5l malinowy,"['napoj', 'lipton', '0', '5l', 'malinowy']",,,0.18461538461538463,False
5900049822708.0,Lubella Owsianka z bananami kakao 100 g,1,lubella owsianka z bananami kakao 100 g,"['lubella', 'owsianka', 'bananami', 'kakao', '100']",,,0.18461538461538463,False
5900643052174.0,Fantasia Jogurt kremowy z mieszanką Mars 104 g ,2,fantasia jogurt kremowy z mieszanka mars 104 g,"['fantasia', 'jogurt', 'kremowy', 'mieszanka', 'mars', '104']",,,0.1837837837837838,False
5900571100312.0,Felix Orzeszki z pieca z solą 220 g,1,felix orzeszki z pieca z sola 220 g,"['felix', 'orzeszki', 'pieca', 'sola', '220']",,,0.1836065573770492,False
5903621200154.0,Papierosy L&M FIRST CUT RED 100s,4,papierosy l m first cut red 100s,"['papierosy', 'm', 'first', 'cut', 'red', '100s']",,,0.18333333333333335,False
5901359094274.0,Książęce IPA Piwo jasne 500 ml,1,ksiazece ipa piwo jasne 500 ml,"['ksiazece', 'ipa', 'piwo', 'jasne', '500']",,,0.18333333333333335,False
5901581103843.0,MIESZANKA KWIDZYN WARZYWNA POLSKA 400G PAMAPOL,1,mieszanka kwidzyn warzywna polska 400g pamapol,"['mieszanka', 'kwidzyn', 'warzywna', 'polska', '400g', 'pamapol']",,,0.18313253012048192,False
5900471007834.0,"Żubrówka B.wódka0,1l",4,zubrowka b wodka0 1l,"['zubrowka', 'b', 'wodka0', '1l']",,,0.18285714285714286,False
59072430.0,Papierosy WINSTON GREEN,4,papierosy winston green,"['papierosy', 'winston', 'green']",,,0.18285714285714286,False
5902573502835.0,"Żołądkowa wódka 0,5l",1,zo adkowa wodka 0 5l,"['zo', 'adkowa', 'wodka', '0', '5l']",,,0.18285714285714286,False
8711327669819.0,Big Milk Wafelek Lody śmietankowe z sosem truskawkowym i polewą o smaku czekoladowym 170 ml ,2,big milk wafelek lody smietankowe z sosem truskawkowym i polewa o smaku czekoladowym 170 ml,"['big', 'milk', 'wafelek', 'lody', 'smietankowe', 'sosem', 'truskawkowym', 'polewa', 'o', 'smaku', 'czekoladowym', '170']",,,0.1818609022556391,False
5900334014870.0,Tiger Max Classic Gazowany napój energetyzujący 250 ml,2,tiger max classic gazowany napoj energetyzujacy 250 ml,"['tiger', 'max', 'classic', 'gazowany', 'napoj', 'energetyzujacy', '250']",,,0.18181818181818182,False
5903621171423.0,Papierosy L&M LINK FIRST CUT,2,papierosy l m link first cut,"['papierosy', 'm', 'link', 'first', 'cut']",,,0.18181818181818182,False
5902379512830.0,Ciastka peanut butter Bonitki,1,ciastka peanut butter bonitki,"['ciastka', 'peanut', 'butter', 'bonitki']",,,0.18181818181818182,False
5903548012045.0,Kulki Oswaiane z Czekoladą,1,kulki oswaiane z czekolada,"['kulki', 'oswaiane', 'czekolada']",,,0.18113207547169813,False
5902573010408.0,"ŻOŁĄDKOWA GORZKA Z MIĘTĄ 0,2L 28%",11,zo adkowa gorzka z mieta 0 2l 28,"['zo', 'adkowa', 'gorzka', 'mieta', '0', '2l', '28']",,,0.1806451612903226,False
59072201.0,Papierosy CAMEL BLUE,5,papierosy camel blue,"['papierosy', 'camel', 'blue']",,,0.1806451612903226,False
5902573010415.0,"ŻOŁĄDKOWA GORZKA Z MIĘTĄ 0,5L 28%",2,zo adkowa gorzka z mieta 0 5l 28,"['zo', 'adkowa', 'gorzka', 'mieta', '0', '5l', '28']",,,0.1806451612903226,False
5900102029372.0,Wawel Malaga śmietankowa z rodzynkami Czekolada z nadzieniem 160 g ,1,wawel malaga smietankowa z rodzynkami czekolada z nadzieniem 160 g,"['wawel', 'malaga', 'smietankowa', 'rodzynkami', 'czekolada', 'nadzieniem', '160']",,,0.1806451612903226,False
20000479.0,awokado luz,1,awokado luz,"['awokado', 'luz']",,,0.1806451612903226,False
4017100759000.0,NicNac's Orzeszki ziemne w chrupiącej panierce 125 g,2,nicnac s orzeszki ziemne w chrupiacej panierce 125 g,"['nicnac', 'orzeszki', 'ziemne', 'chrupiacej', 'panierce', '125']",,,0.18028169014084508,False
5900197024528.0,Fala Filety z makreli w oleju 170g,1,fala filety z makreli w oleju 170g,"['fala', 'filety', 'makreli', 'oleju', '170g']",,,0.18028169014084508,False
59072416.0,Papierosy WINSTON RED 100s,7,papierosy winston red 100s,"['papierosy', 'winston', 'red', '100s']",,,0.18000000000000002,False
5900014004184.0,"PIWO CARLSBERG 0,5L puszka",5,piwo carlsberg 0 5l puszka,"['piwo', 'carlsberg', '0', '5l']",,,0.18000000000000002,False
59063780.0,Papierosy PALL MALL BLUE,3,papierosy pall mall blue,"['papierosy', 'pall', 'mall', 'blue']",,,0.18000000000000002,False
5900398029537.0,"BiałyBocian wódka0,5",1,bia ybocian wodka0 5,"['bia', 'ybocian', 'wodka0', '5']",,,0.18000000000000002,False
5902451106056.0,KRESTO Chipsy jabłkowe ze świeżych jabłek 40 g,1,kresto chipsy jab kowe ze swiezych jab ek 40 g,"['kresto', 'chipsy', 'jab', 'kowe', 'swiezych', 'jab', 'ek', '40']",,,0.17984665936473165,False
5903621211686.0,Papierosy L&M FIRST CUT BLUE 100s,2,papierosy l m first cut blue 100s,"['papierosy', 'm', 'first', 'cut', 'blue', '100s']",,,0.1795918367346939,False
59089469.0,DANIO Serek homogenizowany z kawałkami czekolady 200 g 0000059089469,1,danio serek homogenizowany z kawa kami czekolady 200 g 0000059089469,"['danio', 'serek', 'homogenizowany', 'kawa', 'kami', 'czekolady', '200', '0000059089469']",,,0.17952380952380953,False
59046820.0,Maślanka Polska naturalna,1,maslanka polska naturalna,"['maslanka', 'polska', 'naturalna']",,,0.17931034482758623,False
5905143809471.0,PLANEAT  Roślinny Gyros w stylu Greckim 0.18 kg (180g),1,planeat roslinny gyros w stylu greckim 0 18 kg 180g,"['planeat', 'roslinny', 'gyros', 'stylu', 'greckim', '0', '18', '180g']",,,0.17916666666666667,False
5900320009118.0,Paluchy z cebulką Lajkonik 70g,1,paluchy z cebulka lajkonik 70g,"['paluchy', 'cebulka', 'lajkonik', '70g']",,,0.17910447761194032,False
5997347540472.0,MOGYI  Crasssh bit - słonecznik w skorupce o smaku cebulki ze śmietanką 0.07 kg (70g),3,mogyi crasssh bit - s onecznik w skorupce o smaku cebulki ze smietanka 0 07 kg 70g,"['mogyi', 'crasssh', 'bit', '-', 'onecznik', 'skorupce', 'o', 'smaku', 'cebulki', 'smietanka', '0', '07', '70g']",,,0.1781818181818182,False
5907589849653.0,Kost Zapalniczka piezoelektryczna ,3,kost zapalniczka piezoelektryczna,"['kost', 'zapalniczka', 'piezoelektryczna']",,,0.17777777777777778,False
5903621642251.0,Fiit Alpine wkład,3,fiit alpine wk ad,"['fiit', 'alpine', 'wk', 'ad']",,,0.17777777777777778,False
5901359014463.0,"PIWO TYSKIE KLASYCZNE 4-PAK 0,5L puszka",3,piwo tyskie klasyczne 4-pak 0 5l puszka,"['piwo', 'tyskie', '4-pak', '0', '5l']",,,0.17777777777777778,False
5900385012573.0,Kotlin Ketchup łagodny 450 g,2,kotlin ketchup agodny 450 g,"['kotlin', 'ketchup', 'agodny', '450']",,,0.17777777777777778,False
5902573010392.0,"ŻOŁĄDKOWA GORZKA Z MIĘTĄ 0,09L 28%",2,zo adkowa gorzka z mieta 0 09l 28,"['zo', 'adkowa', 'gorzka', 'mieta', '0', '09l', '28']",,,0.17777777777777778,False
5000159515481.0,Snickers Lody 91 ml,2,snickers lody 91 ml,"['snickers', 'lody', '91']",,,0.17777777777777778,False
5902573009808.0,"LUBELSKA CYTRYNÓWKA Z MALINĄ 28% 0,2L",1,lubelska cytrynowka z malina 28 0 2l,"['lubelska', 'cytrynowka', 'malina', '28', '0', '2l']",,,0.17777777777777778,False
5907589849349.0,Kost Zapalniczka piezoelektryczna ,1,kost zapalniczka piezoelektryczna,"['kost', 'zapalniczka', 'piezoelektryczna']",,,0.17777777777777778,False
5900497021722.0,"NAPÓJ PEPSI 0,6L",1,napoj pepsi 0 6l,"['napoj', 'pepsi', '0', '6l']",,,0.17777777777777778,False
7638900437539.0,"Energizer Max Plus AAA-LR03 1,5 V Baterie alkaliczne 10 sztuk ",1,energizer max plus aaa-lr03 1 5 v baterie alkaliczne 10 sztuk,"['energizer', 'max', 'plus', 'aaa-lr03', '1', '5', 'v', 'baterie', 'alkaliczne', '10']",,,0.177593984962406,False
5906747312107.0,Milka Pieguski Choco Cookies Ciasteczka z kawałkami czekolady mlecznej 135 g,1,milka pieguski choco cookies ciasteczka z kawa kami czekolady mlecznej 135 g,"['milka', 'pieguski', 'choco', 'cookies', 'ciasteczka', 'kawa', 'kami', 'czekolady', 'mlecznej', '135']",,,0.17737041719342606,False
5900259127778.0,Lay's Max Strong Chipsy ziemniaczane karbowane o smaku ostrego chilli i limonki 120 g,1,lay s max strong chipsy ziemniaczane karbowane o smaku ostrego chilli i limonki 120 g,"['lay', 'max', 'strong', 'chipsy', 'ziemniaczane', 'karbowane', 'o', 'smaku', 'ostrego', 'chilli', 'limonki', '120']",,,0.17692307692307693,False
5900014002418.0,Somersby Napój piwny o smaku jabłkowym 400 ml,3,somersby napoj piwny o smaku jab kowym 400 ml,"['somersby', 'napoj', 'piwny', 'o', 'smaku', 'jab', 'kowym', '400']",,,0.17682926829268292,False
5900014230002.0,Somersby Napój piwny o smaku jabłkowym 400 ml ,1,somersby napoj piwny o smaku jab kowym 400 ml,"['somersby', 'napoj', 'piwny', 'o', 'smaku', 'jab', 'kowym', '400']",,,0.17682926829268292,False
8410031918700.0,Chupa Chups Lizaki wielosmakowe 2400 g (200 sztuk),1,chupa chups lizaki wielosmakowe 2400 g 200 sztuk,"['chupa', 'chups', 'lizaki', 'wielosmakowe', '2400', '200']",,,0.17674418604651165,False
5901588401942.0,E. Wedel Czekolada mleczna jagodowa 100 g ,1,e wedel czekolada mleczna jagodowa 100 g,"['e', 'wedel', 'czekolada', 'mleczna', 'jagodowa', '100']",,,0.17662337662337663,False
5900983012753.0,Delecta Galaretka smak pomarańczowy 70 g,1,delecta galaretka smak pomaranczowy 70 g,"['delecta', 'galaretka', 'smak', 'pomaranczowy', '70']",,,0.17662337662337663,False
59072461.0,Papierosy WINSTON BLUE superslim,8,papierosy winston blue superslim,"['papierosy', 'winston', 'blue', 'superslim']",,,0.17627118644067796,False
5900471015686.0,Soplica cytrynówka Likier 200 ml ,1,soplica cytrynowka likier 200 ml,"['soplica', 'cytrynowka', 'likier', '200']",,,0.17627118644067796,False
7613031006267.0,NESTLÉ LION Baton White,1,nestle lion baton white,"['nestle', 'lion', 'baton', 'white']",,,0.17600000000000002,False
85814844.0,Lizak roksowy o smaku owocowym 8 g,1,lizak roksowy o smaku owocowym 8 g,"['lizak', 'roksowy', 'o', 'smaku', 'owocowym', '8']",,,0.17600000000000002,False
8000920400487.0,Algida Twister Green 80ml,1,algida twister green 80ml,"['algida', 'twister', 'green', '80ml']",,,0.175609756097561,False
29034659.0,Ciasteczka z wróżbą Sweet & Lucky 12x6g,2,ciasteczka z wrozba sweet lucky 12x6g,"['ciasteczka', 'wrozba', 'sweet', 'lucky', '12x6g']",,,0.17534246575342466,False
5902884406310.0,Neo Scarlet wkład,6,neo scarlet wk ad,"['neo', 'scarlet', 'wk', 'ad']",,,0.17500000000000002,False
4820182742927.0,Flint - Sucharki o smaku sera 70g,1,flint - sucharki o smaku sera 70g,"['flint', '-', 'sucharki', 'o', 'smaku', 'sera', '70g']",,,0.17500000000000002,False
832697000595.0,Samai Chipsy z dojrzałych bananów 75 g ,1,samai chipsy z dojrza ych bananow 75 g,"['samai', 'chipsy', 'dojrza', 'ych', 'bananow', '75']",,,0.17500000000000002,False
8001514001837.0,"WINO PROSECCO V8+EXTRA DRY 0,75L",1,wino prosecco v8+extra dry 0 75l,"['wino', 'prosecco', 'v8+extra', 'dry', '0', '75l']",,,0.17454545454545456,False
59090144.0,Soplica morelowa Likier 100 ml,1,soplica morelowa likier 100 ml,"['soplica', 'morelowa', 'likier', '100']",,,0.17454545454545456,False
5900617013101.0,Sante Go On Protein Baton o smaku waniliowym w czekoladzie deserowej 50 g,2,sante go on protein baton o smaku waniliowym w czekoladzie deserowej 50 g,"['sante', 'go', 'on', 'protein', 'baton', 'o', 'smaku', 'waniliowym', 'czekoladzie', 'deserowej', '50']",,,0.17451327433628322,False
5905927001114.0,"PIWO PERŁA CHMIELOWA 0,5L but.",1,piwo per a chmielowa 0 5l but,"['piwo', 'per', 'chmielowa', '0', '5l', 'but']",,,0.1739484396200814,False
20040642.0,bułka śniadaniowa,14,bu ka sniadaniowa,"['bu', 'ka', 'sniadaniowa']",,,0.17391304347826086,False
5903621150534.0,Papierosy L&M FIRST CUT BRIGHT,12,papierosy l m first cut bright,"['papierosy', 'm', 'first', 'cut', 'bright']",,,0.17391304347826086,False
59083160.0,Papierosy CAMEL BLUE soft,2,papierosy camel blue soft,"['papierosy', 'camel', 'blue', 'soft']",,,0.17391304347826086,False
5908235943558.0,PALUSZKI DJ SOLONE 70 g MW DOBRY WYBOR,1,paluszki dj solone 70 g mw dobry wybor,"['paluszki', 'dj', 'solone', '70', 'mw', 'dobry', 'wybor']",,,0.17391304347826086,False
5900194000075.0,Prima Finezja Kawa mielona 100 g,1,prima finezja kawa mielona 100 g,"['prima', 'finezja', 'kawa', 'mielona', '100']",,,0.17391304347826086,False
8591119001573.0,BoboVita Brzoskwinie jabłka banany i kiwi po 6 miesiącu 190 g,1,bobovita brzoskwinie jab ka banany i kiwi po 6 miesiacu 190 g,"['bobovita', 'brzoskwinie', 'jab', 'ka', 'banany', 'kiwi', 'po', '6', 'miesiacu', '190']",,,0.173469387755102,False
5905927061514.0,"PIWO PERŁA CHMIELOWA 0,5L (5+1) puszka",1,piwo per a chmielowa 0 5l 5+1 puszka,"['piwo', 'per', 'chmielowa', '0', '5l', '5+1']",,,0.17346437346437346,False
5901067401074.0,"NAPÓJ KUBUŚ 0,4L PLAY ARBUZ",1,napoj kubus 0 4l play arbuz,"['napoj', 'kubus', '0', '4l', 'play', 'arbuz']",,,0.17333333333333334,False
5900531000010.0,Piątnica Serek wiejski naturalny 200 g,1,piatnica serek wiejski naturalny 200 g,"['piatnica', 'serek', 'wiejski', 'naturalny', '200']",,,0.17333333333333334,False
5900334027979.0,Tymbark Gazzzowany Gazowany napój jabłko jagoda 500 ml ,1,tymbark gazzzowany gazowany napoj jab ko jagoda 500 ml,"['tymbark', 'gazzzowany', 'gazowany', 'napoj', 'jab', 'ko', 'jagoda', '500']",,,0.17307692307692307,False
4904227000293.0,PIWO ŻUBR 500 ML PUSZKA,4,piwo zubr 500 ml puszka,"['piwo', 'zubr', '500']",,,0.17297297297297298,False
5900552087113.0,NAPOJ BLACK ENERGY LILA 250ML PUSZKA,3,napoj black energy lila 250ml puszka,"['napoj', 'black', 'energy', 'lila', '250ml']",,,0.17297297297297298,False
5900951027307.0,BATON SNICKERS 75G Mars,3,baton snickers 75g mars,"['baton', 'snickers', '75g', 'mars']",,,0.17297297297297298,False
5900259099396.0,LAYS Chipsy Fromage,2,lays chipsy fromage,"['lays', 'chipsy', 'fromage']",,,0.17297297297297298,False
5903621652700.0,Fiit Regular wkład,2,fiit regular wk ad,"['fiit', 'regular', 'wk', 'ad']",,,0.17297297297297298,False
4014500018683.0,ZOTT GALARETKA TRUSKAWKA 175g/12,1,zott galaretka truskawka 175g/12,"['zott', 'galaretka', 'truskawka', '175g/12']",,,0.17297297297297298,False
5900394006556.0,Grześki Wafel przekładany kremem kakaowym 26 g,2,grzeski wafel przek adany kremem kakaowym 26 g,"['grzeski', 'wafel', 'przek', 'adany', 'kremem', 'kakaowym', '26']",,,0.17272727272727273,False
